Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
La Prensa Panamá,@prensacom,,15,37,47,14 mil,https://twitter.com/prensacom/status/1787840979824714097,https://twitter.com/prensacom,Mulino: ‘no tengo ningún compromiso’ con Ricardo Martinelli https://prensa.com/politica/mulino-no-tengo-ningun-compromiso-con-ricardo-martinelli/?utm_source=newsletter… a través de @prensacom,17h,2024-05-07T13:44:40.000Z
Juan nieto1945 Nieto,@Nieto1945Juan,,24,51,4,1 mil,https://twitter.com/Nieto1945Juan/status/1785985398767767726,https://twitter.com/Nieto1945Juan,"SABRINA para la próxima dile a la PERIODISTA que se ponga la SOTANA y que él de rodillas se confiese con el Canal 2 para lo que MULINO le diga, tú hábilmente lo transformes en INTRIGA. TE ESTAS PASANDO DE LA RAYA. RESPETA",2 may.,2024-05-02T10:51:15.000Z
𝐋𝐔𝐈𝐒 𝐖𝐇𝐈𝐓𝐄 𝐒𝐇𝐀𝐑𝐊,@Srlouis7206,,60,186,45,6 mil,https://twitter.com/Srlouis7206/status/1786230809000636849,https://twitter.com/Srlouis7206,"Lo que me ha gustado de la campaña de Mulino es que el no se ha puesto a pelear con otros candidatos, no ha perdido el tiempo en eso, se dedicó a llevar sus propuestas al pueblo, es el más capacitado, con mucha experiencia para manejar el país y sacarlo del abismo.",2 may.,2024-05-03T03:06:26.000Z
CAROLINA GÓMEZ,@carolinagomezsn,,91,492,15,7 mil,https://twitter.com/carolinagomezsn/status/1787328497024680056,https://twitter.com/carolinagomezsn,"La derecha acaba de ganar las elecciones en Panamá, José Raúl Mulino es el nuevo presidente.",5 may.,2024-05-06T03:48:15.000Z
Edgle Andrade,@edgle_andrade,,12,86,29,4 mil,https://twitter.com/edgle_andrade/status/1787290525055307951,https://twitter.com/edgle_andrade,"Hay que estar claro que a Mulino lo eligió mayoritariamente las bases populares de los estratos mas bajos de la sociedad. Él no era el candidato de la fuerza empresarial, precisamente.
Hay que leer bien las señales de esta elección. A través del voto el país habla.
#AEscuchar",5 may.,2024-05-06T01:17:22.000Z
Paulino Vigil-De Gracia,@Dr_PaulinoVigil,,126,518,151,58 mil,https://twitter.com/Dr_PaulinoVigil/status/1786005326266859962,https://twitter.com/Dr_PaulinoVigil,"ELECCIONES. PANAMÁ 
Voto analizado. 
Si gana Mulino es como si entráramos en GUERRA y por eso lo han puesto allí, esto será una lucha por poder y VENGANZA. 
Si gana el PRD, PAN, CD (Gaby, Martín, Roux/Blandon) será seguir la misma pelea que se tiene hoy y no crecerá Panamá.
Será…",2 may.,2024-05-02T12:10:26.000Z
Juan Polanco,@JuanPolancoB,,11,27,4,4 mil,https://twitter.com/JuanPolancoB/status/1787311861056118792,https://twitter.com/JuanPolancoB,"#Panamá : Triunfa el conservador José Raúl Mulino (@JoseRaulMulino) en las elecciones presidenciales de Panamá, obteniendo más de 700 mil votos para un 34.5%. Desde la República Dominicana deseo que sea un buen gobierno para los panameños. 

#PanamaDecide2024",5 may.,2024-05-06T02:42:08.000Z
Jose Raul Mulino Jr.,@ULmulino,,95,488,52,22 mil,https://twitter.com/ULmulino/status/1787471083353862339,https://twitter.com/ULmulino,Misión Cumplida! @JoseRaulMulino,6 may.,2024-05-06T13:14:50.000Z
Mr. Thor,@Tor25899035,"https://pbs.twimg.com/media/GM24oz0WEAABV-Q?format=jpg&name=small, https://pbs.twimg.com/media/GM24oz0WEAABV-Q?format=jpg&name=small",57,79,1,1 mil,https://twitter.com/Tor25899035/status/1787307452280516969,https://twitter.com/Tor25899035,"¡Viva Panamá! eligió a su nuevo Presidente, el derechista y defensor de la libertad José Raúl Mulino. El continente americano se da cuenta del nefasto legado del socialismo y elige el camino de la libertad, la seguridad y el progreso.",5 may.,2024-05-06T02:24:37.000Z
DatoWorld,@DatosAme24,,140,511,3,13 mil,https://twitter.com/DatosAme24/status/1787287936762818705,https://twitter.com/DatosAme24,"AHORA - Ganó Mulino! Panamá cambia de tendencia política de Centroizquierda a Derecha.

2019 - Cortizo (Centroizquierda)
2024 - Mulino (Derecha)",5 may.,2024-05-06T01:07:04.000Z
Luis,@Luis64857362,,80,231,179,19 mil,https://twitter.com/Luis64857362/status/1786373153280663871,https://twitter.com/Luis64857362,"Solo un FRAUDE puede impedir que José Raúl MULINO sea el próximo presidente de la república de Panamá.
Salgan todos a votar este domingo 5 de mayo y a cuidar el voto.
RECUERDA MARTINELLI,  ES MULINO Y MULINO ES MARTINELLI.",3 may.,2024-05-03T12:32:03.000Z
Diario La Gaceta,@DiarioLaGaceta,,53,88,2,1 mil,https://twitter.com/DiarioLaGaceta/status/1787603583497588931,https://twitter.com/DiarioLaGaceta,"#Política I “El cambio tendrá resistencia, pero usted ha logrado una gran victoria”, le indicó el mandatario salvadoreño @nayibbukele.",6 may.,2024-05-06T22:01:21.000Z
Vidal S. Mitre.,@Vidal41105876,https://pbs.twimg.com/media/GMyTlJbXwAA5aAz?format=jpg&name=small,12,21,3,410,https://twitter.com/Vidal41105876/status/1786966780331602076,https://twitter.com/Vidal41105876,"Mulino será el segundo Presidente C-4, el primero fue; José Domingo De Obaldia , 1908-1910",4 may.,2024-05-05T03:50:55.000Z
Monitoreamos,@monitoreamos,,52,81,3,5 mil,https://twitter.com/monitoreamos/status/1787840601494376485,https://twitter.com/monitoreamos,"José Raúl Mulino: ""Espero que las elecciones en Venezuela sean verdaderamente libres""",17h,2024-05-07T13:43:10.000Z
Alvaro Alvarado - Noticias 180 Minutos/ Sin Rodeos,@AlvaroAlvaradoC,,67,345,123,38 mil,https://twitter.com/AlvaroAlvaradoC/status/1786112263830548588,https://twitter.com/AlvaroAlvaradoC,"Señores La Corte Suprema de Justicia no tiene la culpa de lo que está pasando. El primer responsable fue Martinelli, que sabiendo su situación legal, insistió en ser candidato a la presidencia, luego escogió a la señora Linares de vicepresidente y posteriormente a Mulino. La otra…",2 may.,2024-05-02T19:15:22.000Z
Alfredo Vallarino A.,@vallarinopanama,,99,311,34,9 mil,https://twitter.com/vallarinopanama/status/1786351169733808238,https://twitter.com/vallarinopanama,"MULINO PUEDE CORRER.

Pronunciamiento OFICIAL ya dado por la Corte Suprema de Justicia.",3 may.,2024-05-03T11:04:42.000Z
U.S. Embassy Panama,@USEmbPAN,,32,62,9,5 mil,https://twitter.com/USEmbPAN/status/1787483440239063126,https://twitter.com/USEmbPAN,".@WHAAsstSecty: Esperamos trabajar con el presidente electo de Panamá, José Raúl Mulino, tras la toma de posesión en julio. Como socios y amigos, nuestros países se mantienen unidos en su compromiso con la democracia y nuestros valores compartidos. https://pa.usembassy.gov/es/felicitaciones-al-presidente-electo-de-panama-mulino/…",6 may.,2024-05-06T14:03:56.000Z
Georgios Moschos,@g_moschos,,80,308,94,50 mil,https://twitter.com/g_moschos/status/1786445235691647279,https://twitter.com/g_moschos,"Una vez Mulino tome posesión habrá que nombrar un VP me imagino, entonces ese pudiera ser el señor Martinelli una vez tenga la amnistía? Y después renuncia Mulino y tenemos a Martinelli de Presidente sin que haya ido a las urnas? Es así?",3 may.,2024-05-03T17:18:29.000Z
Ixchel Mulino,@IxchelMabel,,4,1,1,88,https://twitter.com/IxchelMabel/status/1786345497050910824,https://twitter.com/IxchelMabel,"Buen día
#AkınAkınözü",3 may.,2024-05-03T10:42:09.000Z
Sabrina Bacal,@sabribacal,,37,78,76,11 mil,https://twitter.com/sabribacal/status/1786729228165173413,https://twitter.com/sabribacal,"La designación de Mulino como candidato muestra una ‘injerencia indebida’ del Tribunal Electoral, advirtió la Corte https://prensa.com/politica/la-designacion-de-mulino-como-candidato-muestra-una-injerencia-indebida-del-tribunal-electoral-advirtio-la-corte/?utm_source=prensacom… vía @prensacom",4 may.,2024-05-04T12:06:58.000Z
"Radio Reloj, Cuba",@RadioRelojCuba,,12,,,164,https://twitter.com/RadioRelojCuba/status/1787371472425546059,https://twitter.com/RadioRelojCuba,José Raúl Mulino presidente electo de #Panamá,6 may.,2024-05-06T06:39:01.000Z
