Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
𝓎,@ypaulette22,,33,150,1,3 mil,https://twitter.com/ypaulette22/status/1787493283414847816,https://twitter.com/ypaulette22,"La cagaron votando por Mulino, pero me quedo con los diputados independientes que ganaron y por el nuevo alcalde de Colón",6 may.,2024-05-06T14:43:03.000Z
Jälgermeister,@Jalguer9,,4,13,,940,https://twitter.com/Jalguer9/status/1787375182216151091,https://twitter.com/Jalguer9,"En Panamá votaron 4 veces la cantidad de lo que Colón votó por Mulino, y los brutos son los colonenses? No justifico porque igual salió Delfito y el residuo de Bolota pero el 34% del País decidió esto, no Colón... Alex Lee OUT",6 may.,2024-05-06T06:53:45.000Z
TVN Noticias,@tvnnoticias,https://pbs.twimg.com/ext_tw_video_thumb/1787825828560302080/pu/img/ZBgHwseY_IsKpLLS.jpg,1,9,3,3 mil,https://twitter.com/tvnnoticias/status/1787825849565340080,https://twitter.com/tvnnoticias,"#NoticiasAM ""Yo creo que el triunfo no es más nada que el resultado de la planificación. Estamos bien, estamos contentos, y Colón también está contento"", @Diogenesgalvann #NoticiasTVN #TuDecisión2024",7 may.,2024-05-07T12:44:33.000Z
TVN Noticias,@tvnnoticias,"https://pbs.twimg.com/ext_tw_video_thumb/1787826470817325056/pu/img/aY4yAbgA08_ga8BR.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787826470817325056/pu/img/aY4yAbgA08_ga8BR.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787826470817325056/pu/img/aY4yAbgA08_ga8BR.jpg",12,21,2,5 mil,https://twitter.com/tvnnoticias/status/1787826529755677054,https://twitter.com/tvnnoticias,"#NoticiasAM @Diogenesgalvann comparte qué es lo primero que hará desde la Alcaldía de Colón ""Vamos a ordenar la alcaldía en todos los sentidos"". #NoticiasTVN #TuDecisión2024",7 may.,2024-05-07T12:47:15.000Z
Mr. Levi,@joedlevis,,74,544,27,38 mil,https://twitter.com/joedlevis/status/1788687809097658650,https://twitter.com/joedlevis,"Ya andan páginas de instagram subiendo el salario del nuevo alcalde de Colón. Qué esperaban si es práctico del canal? Que ganara 5k? Todos los prácticos con tiempo están ya casi tocando los 18K.

Vienen a descubrir que el agua moja ahora",9 may.,2024-05-09T21:49:40.000Z
LetK,@kletdl,"https://pbs.twimg.com/media/GM0VZK2WoAAAjyA?format=jpg&name=small, https://pbs.twimg.com/media/GM0VZK2WoAAAjyA?format=jpg&name=small",7,8,2,1 mil,https://twitter.com/kletdl/status/1787115897976504823,https://twitter.com/kletdl,"En el colegio Abel Bravo de Colón están de la misma forma, frente a la puerta del salón en todas las mesas",5 may.,2024-05-05T13:43:27.000Z
Drezzel,@drezzelpa,,6,14,1,675,https://twitter.com/drezzelpa/status/1787258027248095479,https://twitter.com/drezzelpa,Soy de Colón y me da tanta pena como mi gente de Colón se vende tan facil.. que dolor,5 may.,2024-05-05T23:08:14.000Z
**DARK_LEONA22**,@Anamaturana22,,25,43,10,1 mil,https://twitter.com/Anamaturana22/status/1786972086759493837,https://twitter.com/Anamaturana22,"¿Se acuerdan cuando MARTINELLI trato de VENDER literalmente la ZONA LIBRE de ColoN sin importar lo que el pueblo decía primero y por culpa de esas protestas hubieron 3 MUERTOS entre ellos un PELAITO menos de edad?
Ahhh..si ya en COLON NADIE se acuerda de eso..¿Verdad? https://x.com/aizprua32/stat/aizprua32/status/1786929330662293917…",4 may.,2024-05-05T04:12:00.000Z
Wilberth Hurtado,@Wilberthhurtad0,,175,1 mil,18,25 mil,https://twitter.com/Wilberthhurtad0/status/1787417518618915117,https://twitter.com/Wilberthhurtad0,"Los alcaldes más importantes del País:
Ciudad Capital: Mayer (Popular)
San Miguelito: Irma (Vamos)
Arraijan: Stefany (independiente/pp)
Colón: Diogenes (CD/independiente)
Chorrera: Eloy (Panameñista/CD)

Ninguno de los alcaldes PRD se reeligió. 

Panamá sí tomó otro camino!",6 may.,2024-05-06T09:41:59.000Z
pareja c3,@tazmania8014,,,11,7,588,https://twitter.com/tazmania8014/status/1787876030801178983,https://twitter.com/tazmania8014,"Quien por Colón, mujer hombre lo que sea. Que fkn arrechera me cargo ahora mismo",7 may.,2024-05-07T16:03:57.000Z
Jälgermeister,@Jalguer9,,3,3,1,351,https://twitter.com/Jalguer9/status/1786930159188054242,https://twitter.com/Jalguer9,"Colón, cualquiera menos Alex Lee",4 may.,2024-05-05T01:25:24.000Z
Sertv Noticias,@SertvNoticias,https://pbs.twimg.com/ext_tw_video_thumb/1788958135287267328/pu/img/X3bQhB8fZZhPP6ds.jpg,1,1,2,498,https://twitter.com/SertvNoticias/status/1788958538783481944,https://twitter.com/SertvNoticias,"Se realizó el acto de instalación del Consejo Directivo del Plan Integral de Colón.

#NoticiasSertv",10 may.,2024-05-10T15:45:27.000Z
𝓜𝓻. 𝓢𝓽𝓪𝓹𝓵𝓮𝓼,@MrStaples_,"https://pbs.twimg.com/ext_tw_video_thumb/1789691897113378816/pu/img/J-TMADYw51YvujAE.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1789691897113378816/pu/img/J-TMADYw51YvujAE.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1789691897113378816/pu/img/J-TMADYw51YvujAE.jpg",1,5,,477,https://twitter.com/MrStaples_/status/1789747191575155045,https://twitter.com/MrStaples_,El que es práctico de canal vive como quiera… aquí lo importante es que ayude a avanzar a la ciudad de Colón,13h,2024-05-12T19:59:17.000Z
Telemetro Reporta,@TReporta,"https://pbs.twimg.com/ext_tw_video_thumb/1788213399043620864/pu/img/Jj8jpCMCeMDsfCTg.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1788213399043620864/pu/img/Jj8jpCMCeMDsfCTg.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1788213399043620864/pu/img/Jj8jpCMCeMDsfCTg.jpg",8,33,,4 mil,https://twitter.com/TReporta/status/1788230440525959203,https://twitter.com/TReporta,"El alcalde electo de Colón, Diógenes Galván, reveló en #CuartoPoder cuál fue el costo de su campaña, lo cual involucró contar con representantes de mesa en cada centro de votación. #Voto24",8 may.,2024-05-08T15:32:15.000Z
𝕵𝖆𝖈𝖐𝖎𝖊,@jackiiesieras,,1,4,,411,https://twitter.com/jackiiesieras/status/1788662760290545838,https://twitter.com/jackiiesieras,Y en la de Colón también.,9 may.,2024-05-09T20:10:08.000Z
Michael Chen,@chenmapty,,57,424,3,8 mil,https://twitter.com/chenmapty/status/1788185732990861651,https://twitter.com/chenmapty,"Felicidades al nuevo alcalde de Colón, Diógenes Galván. El pueblo tiene ALTAS expectativas de un CAMBIO para un Distrito que ha sido olvidado.  

Que Dios lo ilumine para tomar DECISIONES SABIAS. Felicidades!",8 may.,2024-05-08T12:34:36.000Z
Javier Sevillano,@JavSevillanoPA,,9,47,7,1 mil,https://twitter.com/JavSevillanoPA/status/1787826210623426645,https://twitter.com/JavSevillanoPA,"Dice Diógenes Galván en TVN, Alcalde electo de Colon, que en tres meses tendrán una ciudad limpia y bonita, para que turistas que llegan vía crucero en octubre 2024, puedan caminar por la ciudad.

Una promesa y un reto, casi inimaginable.",7 may.,2024-05-07T12:45:59.000Z
Yasira Issa,@issa_yasira,,134,969,50,52 mil,https://twitter.com/issa_yasira/status/1787469450096079281,https://twitter.com/issa_yasira,"Asi como insultaron Colon por votar Mulino, que le paso a Panama con ese alcalde?",6 may.,2024-05-06T13:08:21.000Z
iray,@yariiiyc,,,5,5,509,https://twitter.com/yariiiyc/status/1789757615515574420,https://twitter.com/yariiiyc,"Tomé de Colón a Panamá 20 minutos, pensé que era mentira",12h,2024-05-12T20:40:42.000Z
La Prensa Panamá,@prensacom,,168,555,29,29 mil,https://twitter.com/prensacom/status/1787409247774314878,https://twitter.com/prensacom,Diógenes Galván derrota a Alex Lee en la alcaldía de Colón,6 may.,2024-05-06T09:09:07.000Z
Luis Pinedo,@luis_pinedo_,,193,1 mil,53,37 mil,https://twitter.com/luis_pinedo_/status/1787136347364307164,https://twitter.com/luis_pinedo_,"Lombana en Colón 
Gaby en Penonomé
Roux en Panamá

Mulino en Nicaragua",5 may.,2024-05-05T15:04:43.000Z
Imelda Anais,@ImeldaAnais18,,6,54,7,3 mil,https://twitter.com/ImeldaAnais18/status/1787129772872507471,https://twitter.com/ImeldaAnais18,"AHQHAHAHAHA de mi no vas hablar gallinazo 

PERO SE QUE MI VOTO SE SUMA A LA GENTE BUENA DE COLÓN QUE ESPERA UN CAMBIO",5 may.,2024-05-05T14:38:35.000Z
"No fui yo, fue Lorensa",@alessa_mc28,,5,19,3,664,https://twitter.com/alessa_mc28/status/1787492622191231371,https://twitter.com/alessa_mc28,"Panamá no ganó, pero si ganó Colón porque sacaron a la porquería más grande que ha dado esta provincia que es Alex Lee.",6 may.,2024-05-06T14:40:25.000Z
Yasira Issa,@issa_yasira,,99,430,15,10 mil,https://twitter.com/issa_yasira/status/1787280023633735954,https://twitter.com/issa_yasira,Colon dandole el voto a Mulino solo demuestra una vez mas que tenemos la provincia que nos merecemos… felicidades…,5 may.,2024-05-06T00:35:38.000Z
ANTONIO SAAD,@AntonioASaad,,4,19,1,513,https://twitter.com/AntonioASaad/status/1788194380764844136,https://twitter.com/AntonioASaad,"Al menos 5 de las principales alcaldías del país eligieron a gente joven y nueva. 

Colón: @Diogenesgalvann 
David: @Joaquindeleon_ 
Panamá: @Mayer 
San Miguelito: @irmaehernandezb 
Santiago: @ing_jaen 

 Oportunidad histórica para cambiar localmente la vida de miles de personas.",8 may.,2024-05-08T13:08:58.000Z
M,@medardito,,16,88,12,3 mil,https://twitter.com/medardito/status/1787497681012564095,https://twitter.com/medardito,"Eligieron a Mayer 
De verdad que los capitalinos tienen el mismo nivel de estupidez y educación que en bocas, colon y comarcas",6 may.,2024-05-06T15:00:31.000Z
𝘙𝘢𝘬𝘦,@Rake220,,,1,,225,https://twitter.com/Rake220/status/1786975408719560933,https://twitter.com/Rake220,"Vamos con Diógenes Galván 12 gente de Colón, todo menos Alex Lee",4 may.,2024-05-05T04:25:12.000Z
ilicena malek,@ilicenamalek,,1,4,1,688,https://twitter.com/ilicenamalek/status/1787153624629469337,https://twitter.com/ilicenamalek,"LA GUAIRA, COLON.",5 may.,2024-05-05T16:13:22.000Z
✿,@Oigf07,"https://pbs.twimg.com/media/GM2c0TGXoAAx7qc?format=jpg&name=small, https://pbs.twimg.com/media/GM2c0TGXoAAx7qc?format=jpg&name=small",4,7,,653,https://twitter.com/Oigf07/status/1787260011321725425,https://twitter.com/Oigf07,A Colón le gusta la mala vida y despuês salen en la noticias que están hasta la mierda y que nadie se acuerda de ellos.,5 may.,2024-05-05T23:16:07.000Z
Rose,@Laemperatriz0,,,,1,49,https://twitter.com/Laemperatriz0/status/1787257126437417026,https://twitter.com/Laemperatriz0,"Ustedes colon tienen lo que se merecen, IDIOTAS.",5 may.,2024-05-05T23:04:39.000Z
Arline G Rushing - Cursos CSDM,@Arlinepty,,3,8,1,573,https://twitter.com/Arlinepty/status/1789800434632212832,https://twitter.com/Arlinepty,Miles de colonenses con esos recursos han abandonado Colón. Doble mérito para él,9h,2024-05-12T23:30:51.000Z
.,@ariabnee,https://pbs.twimg.com/media/GM2c0TGXoAAx7qc?format=jpg&name=small,31,61,,4 mil,https://twitter.com/ariabnee/status/1787267294856446031,https://twitter.com/ariabnee,"soy de Colón y esto no me representa, que pena",5 may.,2024-05-05T23:45:03.000Z
𝑳𝒖𝒍𝒚 𝑫𝒊𝒂𝒛..,@lulydiaz89,,1,3,2,733,https://twitter.com/lulydiaz89/status/1787289360498413780,https://twitter.com/lulydiaz89,Entre Colón y Bocas del Toro no se cual es peor,5 may.,2024-05-06T01:12:44.000Z
Ale Pérez,@yonchimii,,7,12,,730,https://twitter.com/yonchimii/status/1787098092136731017,https://twitter.com/yonchimii,colón por favor demuestra que ya tas harto y saca a alex lee y bolota,5 may.,2024-05-05T12:32:42.000Z
LIBERTAD Y ORDENMULINO CONDUCCIÓN,@libertad507,,2,11,,1 mil,https://twitter.com/libertad507/status/1787326753016304097,https://twitter.com/libertad507,"Diógenes Galván 
Irma Hernández
Mayer Mizrachi 
Eloy Chong

NUEVOS ALCALDES DE Colón, San Miguelito, Panamá y Chorrera

Alex Lee, Carrasquilla, Tanque de Gas, Tomás Velázquez todos PRD AFUERA",5 may.,2024-05-06T03:41:19.000Z
TVN Noticias,@tvnnoticias,https://pbs.twimg.com/ext_tw_video_thumb/1788994848097239041/pu/img/zfl5zUnOWeUpd3cM.jpg,,,,1 mil,https://twitter.com/tvnnoticias/status/1788994968339816721,https://twitter.com/tvnnoticias,"Piden acciones al nuevo gobierno, en la provincia de Colón.

Más detalles sobre esta nota en http://tvn-2.com

#NoticiasPanama #NoticiasTVN #Panama #Nacionales",10 may.,2024-05-10T18:10:13.000Z
𝐂𝐚𝐫𝐥𝐨𝐬 𝐈𝐬𝐚𝐚𝐜,@carlosisaac_08,,,,,157,https://twitter.com/carlosisaac_08/status/1787257076802109610,https://twitter.com/carlosisaac_08,Fkn colon por eso esque estan asi,5 may.,2024-05-05T23:04:27.000Z
hakael,@itshakael,"https://pbs.twimg.com/ext_tw_video_thumb/1719002834199257088/pu/img/aWpivGG7ZfeBJ3jj.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1719002834199257088/pu/img/aWpivGG7ZfeBJ3jj.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1719002834199257088/pu/img/aWpivGG7ZfeBJ3jj.jpg",2,,,234,https://twitter.com/itshakael/status/1786945716306268353,https://twitter.com/itshakael,"MAÑANA COLÓN POR FAVOR!!!!
ALEX LEE TRAIDOR TU CUERPO ES TU CASTIGO.",4 may.,2024-05-05T02:27:13.000Z
TVN Noticias,@tvnnoticias,https://pbs.twimg.com/ext_tw_video_thumb/1787997535623073792/pu/img/G9c2sgLHJB9p0NEG.jpg,,2,1,1 mil,https://twitter.com/tvnnoticias/status/1787998032123813991,https://twitter.com/tvnnoticias,"#TuDecisión2024 | Proclaman nuevos diputados en la provincia de Colón.

Más detalles sobre esta nota en http://tvn-2.com

 #NoticiasTVN #Elecciones2024 #Panamá",7 may.,2024-05-08T00:08:44.000Z
Anthony Ferpo,@gafp7030,,,,1,415,https://twitter.com/gafp7030/status/1789773296524791961,https://twitter.com/gafp7030,"La gente, simplemente, voto para castigar a los partidos tradicionales.  Se nota que es el otro extremo del individuo que tenían hasta ahora.  Ahora va a ganar mucho menos que antes, ya que no puede recibir dos salarios.  La gente en Colón es MUY impaciente. Veremos qué pasa.",11h,2024-05-12T21:43:00.000Z
JD Androide,@WapinJoe,,,1,1,129,https://twitter.com/WapinJoe/status/1787162062105264589,https://twitter.com/WapinJoe,Venir a votar a Colón (Cativá) es otra cosa fren.,5 may.,2024-05-05T16:46:54.000Z
Olga Melyan,@olgamelyan,,,,1,206,https://twitter.com/olgamelyan/status/1787258584062959689,https://twitter.com/olgamelyan,Una ex compañera del colegio subiendo historias apoyando a RM y es de Colón,5 may.,2024-05-05T23:10:26.000Z
Ritmo Equis,@ritmoequis,,,1,15,3 mil,https://twitter.com/ritmoequis/status/1787553531680985468,https://twitter.com/ritmoequis,Lo mismo dijimos cuando llegó Cristobal Colón.,6 may.,2024-05-06T18:42:27.000Z
Noel Moreno,@Nmoreno1924,,,,,40,https://twitter.com/Nmoreno1924/status/1789385739148345674,https://twitter.com/Nmoreno1924,Esperemos que se haga justicia y se esclarezca el caso. #Justicia #Colón,11 may.,2024-05-11T20:03:00.000Z
La Prensa Panamá,@prensacom,,7,16,1,4 mil,https://twitter.com/prensacom/status/1789664393967378642,https://twitter.com/prensacom,"Los alcaldes electos Irma Hernández, San Miguelito; Mayer Mizrachi, Panamá; Diógenes Galván, Colón; Eric Jaén, Santiago y Joaquín de León, David, coinciden en lo siguiente: los fondos de la descentralización deben utilizarse para inversión y sin ningún tipo de discrecionalidad…",18h,2024-05-12T14:30:16.000Z
Cristian Chávez,@cristianfutpro,https://pbs.twimg.com/media/GKRylx4XQAAKVTw?format=jpg&name=small,1,7,1,283,https://twitter.com/cristianfutpro/status/1787945753316393087,https://twitter.com/cristianfutpro,"Al final ella logró la alcaldía de San Miguelito, la segunda ciudad más poblada del área metropolitana de Panamá , Yamireliz Chong está quedando cómo diputada para la ciudad de Colón  y tú quedaste como un don nadie.
En conclusión, tus discursos discriminatorios junto con tu",7 may.,2024-05-07T20:41:00.000Z
Everyony Monroy,@desastres1,,,,,35,https://twitter.com/desastres1/status/1787206344166035652,https://twitter.com/desastres1,"Intercambio bala en Valle Urracá, HPAF en Colón está poniéndose",5 may.,2024-05-05T19:42:51.000Z
Jorge Castañeda Patten.,@CastanedaPatten,,1,5,,318,https://twitter.com/CastanedaPatten/status/1788253937323123024,https://twitter.com/CastanedaPatten,"Colón necesita de ti y de mi, como rezaba aquella hermosa canción... Hay esperanzas.

Viva C3, orgullosamente del town.",8 may.,2024-05-08T17:05:37.000Z
emi,@emilysnavarro29,,,6,3,987,https://twitter.com/emilysnavarro29/status/1787408823503753305,https://twitter.com/emilysnavarro29,Ósea que Colón puso a bolota de repre y diputado,6 may.,2024-05-06T09:07:26.000Z
Pinky Leonel,@Pinkyleonel,,,,1,24,https://twitter.com/Pinkyleonel/status/1787257327520776315,https://twitter.com/Pinkyleonel,Osea que muli.. va ganando por la capital y Colón con 6.7% de mesas.,5 may.,2024-05-05T23:05:27.000Z
Yode,@r_yodelisss,,1,6,,275,https://twitter.com/r_yodelisss/status/1787304604490776626,https://twitter.com/r_yodelisss,"Necesito saber los resultados de la bella ciudad de colón , porque voy a dar hp opinión, les guste o no",5 may.,2024-05-06T02:13:18.000Z
Robert A. Goodrich V.,@robteeusss,,2,17,3,424,https://twitter.com/robteeusss/status/1787464352993362059,https://twitter.com/robteeusss,A pesar de las amenazas en su contra Galván demostró que había llegado el momento de sacar a Lee de la Alcaldía de Colón.,6 may.,2024-05-06T12:48:05.000Z
Rosalía R.,@Rox_Rod,,1,5,,362,https://twitter.com/Rox_Rod/status/1788305288820347156,https://twitter.com/Rox_Rod,Amén!! Urge que tomen medidas con respecto a esa misma situación en Colón… Necesitamos orden!!,8 may.,2024-05-08T20:29:40.000Z
VMontero,@VictorMonteroC1,,,,1,77,https://twitter.com/VictorMonteroC1/status/1787302155365302686,https://twitter.com/VictorMonteroC1,"Los agentes de la CIA aportaron la mayoría de los votos para Mulino.
En la comarca y en Colon.",5 may.,2024-05-06T02:03:34.000Z
mrnobody,@naabirH4,,,,1,53,https://twitter.com/naabirH4/status/1786951555725328670,https://twitter.com/naabirH4,Tu vas de Colón a Panama primo?,4 may.,2024-05-05T02:50:25.000Z
⭑,@queibic,,,1,,62,https://twitter.com/queibic/status/1787258718305788126,https://twitter.com/queibic,"colón quieres un cambio y votas por lo mismo, que tristeza",5 may.,2024-05-05T23:10:58.000Z
iray,@yariiiyc,,5,2,,706,https://twitter.com/yariiiyc/status/1789419872281063443,https://twitter.com/yariiiyc,Lo mejor de venir a Colón es ver a mis abuelos,11 may.,2024-05-11T22:18:38.000Z
Cristhian,@SirMudkip_,,10,52,2,1 mil,https://twitter.com/SirMudkip_/status/1787267707315908772,https://twitter.com/SirMudkip_,"Herrera se pinta de naranja y Los Santos va en tendencia a lo mismo.

Los casos tristes Bocas y Colón, la diferencia es abismal",5 may.,2024-05-05T23:46:41.000Z
Amett Osmani Anria,@AnriaOsmani,,1,22,3,732,https://twitter.com/AnriaOsmani/status/1787270277014995392,https://twitter.com/AnriaOsmani,"Xuxa Colón como dueles, tú estupidez es infinita",5 may.,2024-05-05T23:56:54.000Z
AR,@_Praga07,"https://pbs.twimg.com/media/GM3Oov4WoAApe_A?format=jpg&name=small, https://pbs.twimg.com/media/GM3Oov4WoAApe_A?format=jpg&name=small",1,3,,201,https://twitter.com/_Praga07/status/1787313556414742748,https://twitter.com/_Praga07,Estoy tan feliz por Irma y yo siendo de Colón,5 may.,2024-05-06T02:48:53.000Z
Dana⋆,@Danacrb,,,2,,118,https://twitter.com/Danacrb/status/1787258299340984580,https://twitter.com/Danacrb,"Siempre es la gente de Colon, coñoo!!!",5 may.,2024-05-05T23:09:18.000Z
Alcira Raquel,@alciraque,,1,2,,135,https://twitter.com/alciraque/status/1789284327441744258,https://twitter.com/alciraque,"El nuevo alcalde de Colón @Diogenesgalvann
Excelente elección de los colonenses. No sólo San Miguelito demostró carácter y dignidad, tambien Colón. Exitos al alcalde. Tiene muy buena vibra. 

¡Echa un vistazo al vídeo de Diógenes Galván! #TikTok",11 may.,2024-05-11T13:20:01.000Z
emi,@emilysnavarro29,,6,15,1,1 mil,https://twitter.com/emilysnavarro29/status/1787260925780664566,https://twitter.com/emilysnavarro29,Igual que Colón,5 may.,2024-05-05T23:19:45.000Z
Noel Moreno,@Nmoreno1924,,,,,3,https://twitter.com/Nmoreno1924/status/1788579740711834094,https://twitter.com/Nmoreno1924,¿Qué está pasando en Colón? La violencia no es la solución. #PazParaColón,9 may.,2024-05-09T14:40:15.000Z
jen,@jlopm19,,,8,1,327,https://twitter.com/jlopm19/status/1787288383099687279,https://twitter.com/jlopm19,"Una vez quisieron funarme x algo que dije de Colón, no recuerdo que era, pero se lo merecen. Igual los indios xuxas de su madre. Tanto que los defendí cuando las protesta. Vuelvan a cerrar otra vez pa que los exploten.",5 may.,2024-05-06T01:08:51.000Z
Tiff,@tffnymbl,,,1,1,186,https://twitter.com/tffnymbl/status/1787292226399179034,https://twitter.com/tffnymbl,"Yo lo siento mucho, pero Colón merece estar como está.",5 may.,2024-05-06T01:24:07.000Z
Amett Osmani Anria,@AnriaOsmani,,,,,21,https://twitter.com/AnriaOsmani/status/1786961652514001111,https://twitter.com/AnriaOsmani,Colón no olvides esto,4 may.,2024-05-05T03:30:32.000Z
TVN Noticias,@tvnnoticias,https://pbs.twimg.com/ext_tw_video_thumb/1788355308118581248/pu/img/lXLLUKnHwb7WutIm.jpg,,2,,1 mil,https://twitter.com/tvnnoticias/status/1788355623815430309,https://twitter.com/tvnnoticias,"#NoticiasTVN | Balacera en Arco Iris deja un muerto y cinco heridos.

Más detalles sobre esta nota en http://tvn-2.com

  #Panamá #NoticiasPanamá #Colón",8 may.,2024-05-08T23:49:41.000Z
Cristhian,@SirMudkip_,,5,17,3,1 mil,https://twitter.com/SirMudkip_/status/1787571967270265074,https://twitter.com/SirMudkip_,"Creo que nadie lo ha mencionado PERO, Bolota también ganó de representante en Barrio Sur (Colón), si ese mismo que se robó 14millones de la junta comunal, porque nadie pidió obras, volvió a ganar",6 may.,2024-05-06T19:55:43.000Z
Lina,@LinaVegaAbad,,14,28,2,1 mil,https://twitter.com/LinaVegaAbad/status/1787144367007752318,https://twitter.com/LinaVegaAbad,"Escucho situaciones preocupantes en papeletas de diputados en San Miguelito, Colón. Urge tomar acciones @tepanama",5 may.,2024-05-05T15:36:35.000Z
Diario Critica.Pa,@criticaenlinea,,2,3,1,1 mil,https://twitter.com/criticaenlinea/status/1789033641823097252,https://twitter.com/criticaenlinea,"Aduanas ha decomisado más de  $16 millones en mercancía falsificada 
En el caso de la provincia de Colón que cuenta con una zona libre, y varios puertos marítimos donde se maneja todo tipo de mercancía, son susceptibles a la falsificación de marcas.",10 may.,2024-05-10T20:43:53.000Z
Kalitt itsvan,@zxitsvan,"https://pbs.twimg.com/media/GM2c0TGXoAAx7qc?format=jpg&name=small, https://pbs.twimg.com/media/GM2c0TGXoAAx7qc?format=jpg&name=small",,3,,72,https://twitter.com/zxitsvan/status/1787267340033249733,https://twitter.com/zxitsvan,Colón no vale una verga!!! Fucking provincia que vive hundida en la ignorancia y delincuencia,5 may.,2024-05-05T23:45:14.000Z
𝐇𝐈𝐉A 𝐃𝐄 𝐋𝐀 𝐂𝐎𝐂𝐈𝐍𝐄𝐑𝐀,@HijoDLCocinera,,7,25,2,836,https://twitter.com/HijoDLCocinera/status/1789294032968880317,https://twitter.com/HijoDLCocinera,"Pasamos de:
________________________________
- ""Robo, pero hizo""
                  a
- ""Mató en la comarca y en Colón, pero dio un buen discurso""
________________________________",11 may.,2024-05-11T13:58:35.000Z
,@ariesmicheelle,,,1,,157,https://twitter.com/ariesmicheelle/status/1787150066945343830,https://twitter.com/ariesmicheelle,lit nose que le pasaba a Colon,5 may.,2024-05-05T15:59:14.000Z
telebunker,@telebunker_,https://pbs.twimg.com/media/GNROipZXIAArCjz?format=jpg&name=small,,,,25,https://twitter.com/telebunker_/status/1789142071460217289,https://twitter.com/telebunker_,Decomiso en Puerto en Colón.,10 may.,2024-05-11T03:54:45.000Z
AR,@_Praga07,,,,1,54,https://twitter.com/_Praga07/status/1787042635846140308,https://twitter.com/_Praga07,Si no gana Diógenes yo me voy de Colón y no es relajo,5 may.,2024-05-05T08:52:20.000Z
Business 4 Millennials,@juankjulioe,,,12,,637,https://twitter.com/juankjulioe/status/1787495550423531742,https://twitter.com/juankjulioe,"Se los dije! 

Los diputados de Vamos son jóvenes, los nuevos alcalde Panamá, San Miguelito, Colón son jóvenes; diputados en MOCA jóvenes. 

La población apostó a la juventud.",6 may.,2024-05-06T14:52:03.000Z
Osmar,@OsmarACampbell,,2,43,,2 mil,https://twitter.com/OsmarACampbell/status/1789716638859702738,https://twitter.com/OsmarACampbell,"Conozco al Sr.Galvan por el trabajó, él podría quedarse con su salario cómo piloto del Canal que ser Alcalde ganando mucho menos, la diferencia es que él ama a Colón, es decente y éso es lo que quiere para su provincia el progresó.",15h,2024-05-12T17:57:52.000Z
Luis Risco,@LuisRisco12,,6,15,,1 mil,https://twitter.com/LuisRisco12/status/1787092587372748881,https://twitter.com/LuisRisco12,Colón!!! Listo para salir a votar !!! #Lombanazo,5 may.,2024-05-05T12:10:50.000Z
Panama Rock Radio,@panamarhradio,,,,,17,https://twitter.com/panamarhradio/status/1789490069495005491,https://twitter.com/panamarhradio,Cuarto detenido por homicidio de futbolista en Colón queda preso http://critica.com.pa/sucesos/cuarto-detenido-por-homicidio-de-futbolista-en-colon-queda-preso-669863… via @Criticaenlinea,11 may.,2024-05-12T02:57:34.000Z
Y@risel,@YariselS7,,,1,1,44,https://twitter.com/YariselS7/status/1787231253940330988,https://twitter.com/YariselS7,"Si lo creo y como somos de Colón, si podemos hablar",5 may.,2024-05-05T21:21:50.000Z
𝓕𝓮𝓵𝓲𝔁 𝓓. 𝓜𝓪𝓻𝓺𝓾𝓮𝔃,@Fdimas1975,,1,11,,1 mil,https://twitter.com/Fdimas1975/status/1789703349454995925,https://twitter.com/Fdimas1975,"Siempre me preguntaba años anteriores, por qué los electores del distrito de Colón no le daban la oportunidad al caballero para que representará el Municipio, pero le llegó su oportunidad, ahora queda en  de él trabajar duro por esa población que lo eligió.",16h,2024-05-12T17:05:04.000Z
#WelcomeToTheBar,@tocopty,,,1,,62,https://twitter.com/tocopty/status/1787484974242832388,https://twitter.com/tocopty,"El capitalino sirve pa verga, ah no en este caso como no es Colón si vamos a separar por sectores y no vamos a generalizar hipocritas de mierda https://x.com/panamenocabrea/panamenocabreao/status/1787316739362939037…",6 may.,2024-05-06T14:10:02.000Z
Ericsin,@ericespitiaa,,1,1,,165,https://twitter.com/ericespitiaa/status/1787204763550908470,https://twitter.com/ericespitiaa,No soy de Colón pero si Alex Lee y Bolota ganan ME EMPUTO,5 may.,2024-05-05T19:36:34.000Z
20Jose05,@05_Jose_31,,4,43,1,3 mil,https://twitter.com/05_Jose_31/status/1787265752761778318,https://twitter.com/05_Jose_31,"Trato de defender a colón, pero xuxa no colaboramos viejo.",5 may.,2024-05-05T23:38:55.000Z
