Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
Alexis Abdiel González,@Aleeexxss11,,,,,44,https://twitter.com/Aleeexxss11/status/1787279048009269681,https://twitter.com/Aleeexxss11,INDIOS DE LA PINGA SON LA ESCORIA DE PANAMÁ CHUCHAS DE SU MADRE,5 may.,2024-05-06T00:31:45.000Z
Irze,@irzetapia,,2,17,3,613,https://twitter.com/irzetapia/status/1787324147200082145,https://twitter.com/irzetapia,"Como pueden odiar la frase ""el pobre es pobre xq quiere"" y a la vez estar hoy diciendo q malditos indios, q los barrios marginales son brutos etc?
Por que creen q la gente esta en condicion de pobreza o con poca educacion, y que calan discursos como el de RM?",5 may.,2024-05-06T03:30:58.000Z
aleskat91,@aleskat91,,,,,19,https://twitter.com/aleskat91/status/1787285920141422989,https://twitter.com/aleskat91,"que vergüenza ver a los indios con RM, VERGÜENZA!",5 may.,2024-05-06T00:59:04.000Z
Ariel Cajar,@ArielCajar,,3,11,,433,https://twitter.com/ArielCajar/status/1787257197866455084,https://twitter.com/ArielCajar,"Ahí están los comentarios de más. Hasta Toribio dijo hace unos días sentirse frustrados. Son gente compleja, contradictoria, con virtudes y vicios. Dejen de llamarlos ""nuestros hermanos originarios"" y dejen de llamarlos ""indios brutos"". Son gente y ya. Empecemos a hacer eso.",5 may.,2024-05-05T23:04:56.000Z
Alexandra Miranda,@Alexandra17Z,,,,,22,https://twitter.com/Alexandra17Z/status/1787313961810944073,https://twitter.com/Alexandra17Z,"Yo he defendido a los indios en este país a capa y espada porque es un orgullo contar con pueblos originarios, no todos los países tienen un grupo tan activo como Pma, pero sinceramente coman mierda y a mi no me estén invitando a sus luchas 
No toy pa ese relajo",5 may.,2024-05-06T02:50:29.000Z
Ariel Cajar,@ArielCajar,,3,11,,433,https://twitter.com/ArielCajar/status/1787257197866455084,https://twitter.com/ArielCajar,"Ahí están los comentarios de más. Hasta Toribio dijo hace unos días sentirse frustrados. Son gente compleja, contradictoria, con virtudes y vicios. Dejen de llamarlos ""nuestros hermanos originarios"" y dejen de llamarlos ""indios brutos"". Son gente y ya. Empecemos a hacer eso.",5 may.,2024-05-05T23:04:56.000Z
Alexandra Miranda,@Alexandra17Z,,,,,22,https://twitter.com/Alexandra17Z/status/1787313961810944073,https://twitter.com/Alexandra17Z,"Yo he defendido a los indios en este país a capa y espada porque es un orgullo contar con pueblos originarios, no todos los países tienen un grupo tan activo como Pma, pero sinceramente coman mierda y a mi no me estén invitando a sus luchas 
No toy pa ese relajo",5 may.,2024-05-06T02:50:29.000Z
Alexis Abdiel González,@Aleeexxss11,,,1,1,52,https://twitter.com/Aleeexxss11/status/1787289391875891230,https://twitter.com/Aleeexxss11,HERMANO LOS INDIOS Y LOS DE COLON……BRO LOS QUE MÁS DEBEN BUSCAR CAMBIOS VOTAN POR LA MISMA MIERDA DE SIEMPRE AYALA PINGA BRUTOS DE VERGA OJALÁ COLON SIGA IGUAL QUE SIEMPRE Y A LOS INDIOS NO LOS QUIERO VER CERRANDO CALLES NI CUECADAS QUE LES PASÓ LA LLANTA ENCIMA,5 may.,2024-05-06T01:12:51.000Z
,@420_andree,,,,,51,https://twitter.com/420_andree/status/1787286966645489964,https://twitter.com/420_andree,yo antes defendia la inclusion pero esos brutos de la verga no aprenden ni quieren aprender tienen en la chonta un maní indios de la verga https://x.com/roaldeso/statu/roaldeso/status/1787264614721298738…,5 may.,2024-05-06T01:03:13.000Z
N,@Sc_NAnhy,,,,,45,https://twitter.com/Sc_NAnhy/status/1787269816400634161,https://twitter.com/Sc_NAnhy,"Indios de la gran putaaaaaaaaaaa como solo les interesa beber y violar, votan por Mulino",5 may.,2024-05-05T23:55:04.000Z
