Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
vick,@bbyacuario,,,1,,40,https://twitter.com/bbyacuario/status/1789758025030345000,https://twitter.com/bbyacuario,Me puse a ver bridgerton denuevo en la sala  y se me había olvidado las partes XXX (soy mujer muerta),11h,2024-05-12T20:42:19.000Z
Dominica SJ,@DJeridini,,,1,,188,https://twitter.com/DJeridini/status/1787218771280556354,https://twitter.com/DJeridini,Esa mujer no puede caer más bajo.,5 may.,2024-05-05T20:32:14.000Z
Lourdes Ortega,@gaviotaonline,,,,,44,https://twitter.com/gaviotaonline/status/1789921423022047447,https://twitter.com/gaviotaonline,"Qué mujer tan ridícula!!! Pelear por el color de una pelota? Tanto q se la tira de ""madura""  O sea, ella no ganó el reto porq tenía q ser ese color? Y de nada le sirvió la brujería ésa q hace  Querían sacar a Pantera pero lo salvamos y seguirá así #LaCasaDeLosFamososColombia",58min,2024-05-13T07:31:37.000Z
Rlenox27,@rlenox2732496,,,1,,47,https://twitter.com/rlenox2732496/status/1787999774290968923,https://twitter.com/rlenox2732496,"Deleite con semejante mujer, ojalá ser uno de los afortunados",7 may.,2024-05-08T00:15:40.000Z
vic,@victory15_no,,,106,,2 mil,https://twitter.com/victory15_no/status/1788288338895556828,https://twitter.com/victory15_no,El único que parece una mujer preñada eres tú,8 may.,2024-05-08T19:22:19.000Z
𝐑𝐢𝐜𝐡 ☽☾,@softaurabby,"https://pbs.twimg.com/media/GM7_bsfXAAA7fgA?format=jpg&name=small, https://pbs.twimg.com/media/GM7_bsfXAAA7fgA?format=jpg&name=small",,1,,89,https://twitter.com/softaurabby/status/1787660184115978355,https://twitter.com/softaurabby,Mi mujer,6 may.,2024-05-07T01:46:15.000Z
eart03,@earturoarroyo,,,,,30,https://twitter.com/earturoarroyo/status/1787266962084507976,https://twitter.com/earturoarroyo,Flor es mujer de poca fé o realista  in so por ta ble,5 may.,2024-05-05T23:43:44.000Z
BAD TOBBY,@ImTobbyKey,,,,,140,https://twitter.com/ImTobbyKey/status/1788403676467392989,https://twitter.com/ImTobbyKey,Esa mujer es lo más bello que existe,8 may.,2024-05-09T03:00:38.000Z
Princesa,@princesa170492,,1,,1,37,https://twitter.com/princesa170492/status/1788648446863261750,https://twitter.com/princesa170492,Con una mujer si!,9 may.,2024-05-09T19:13:15.000Z
Daniel,@DanielDelg11,https://pbs.twimg.com/media/GNBmXEsWEAA9bNh?format=jpg&name=360x360,,,2,105,https://twitter.com/DanielDelg11/status/1788089824068399464,https://twitter.com/DanielDelg11,Yo amo a esa mujer ESA ES MI ALCALDESA,8 may.,2024-05-08T06:13:29.000Z
Roderick Castillo,@roderick_cas,"https://pbs.twimg.com/media/GNKwF0UWwAAyFsf?format=jpg&name=360x360, https://pbs.twimg.com/media/GNKwF0UWwAAyFsf?format=jpg&name=360x360",,1,,67,https://twitter.com/roderick_cas/status/1788939526028538313,https://twitter.com/roderick_cas,"Uno de ellos como que se culio a la mujer de José.

Tenerlos en boca todo el tiempo no es normal.",10 may.,2024-05-10T14:29:54.000Z
