Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
LaNoviaDelHoVi⁷+,@LanoviaDelHoVi,,3,7,,82,https://twitter.com/LanoviaDelHoVi/status/1787282482657636632,https://twitter.com/LanoviaDelHoVi,"Ahorita se le arregla la vida al fokin estúpido, su tío político va a mover todo para que se caiga el caso y ahora si pueda salir del país...
Como la gente no lo vio PUTA ignorancia ayala verga",5 may.,2024-05-06T00:45:24.000Z
Rodrigo O.,@Rodrigo202090,,,,,33,https://twitter.com/Rodrigo202090/status/1785842326142656566,https://twitter.com/Rodrigo202090,CALL CENTER ESTÚPIDO  DETECTADO,1 may.,2024-05-02T01:22:44.000Z
Ana Cristina,@acsanchez30,,,,,22,https://twitter.com/acsanchez30/status/1787316125073560036,https://twitter.com/acsanchez30,"Dueles Panamá

XM, pedazos de idiotas los que votaron por ese estúpido, no los quiero ver en las calles protestando ni mierda.  

Tanta vaina, para terminar peor, de verdad que tienen mierda en la cabeza.",5 may.,2024-05-06T02:59:05.000Z
,@irisgrisel15,,,2,1,113,https://twitter.com/irisgrisel15/status/1787247982074548484,https://twitter.com/irisgrisel15,Chiquillo bruto estúpido por eso es que le va mal en la vida,5 may.,2024-05-05T22:28:19.000Z
Yeciel,@YecielEttieen,,,1,,41,https://twitter.com/YecielEttieen/status/1785801964065837273,https://twitter.com/YecielEttieen,"Eso de que vas a votar por  Martín Torrijos porque te cae bien, es lo mas estúpido que he escuchado. 

Es que acaso el deber de un presidente es caerle bien a las personas?",1 may.,2024-05-01T22:42:21.000Z
Call me Josh!,@JooshS21,,,4,,175,https://twitter.com/JooshS21/status/1787293470631067744,https://twitter.com/JooshS21,"Bocas Del Toro VALE VERGA
Chiriqui VALE VERGA
Los Santos VALE VERGA
Cocle VALE VERGA
Darién VALE VERGA
Panamá Oeste VALE VERGA
Panamá Centro VALE VERGA
Colon VALE VERGA
Veraguas VALE VERGA

PUEBLO DE PINGA ESTÚPIDO OJALÁ LES PASE FACTURA SU DECISIÓN MEDIOCRE!",5 may.,2024-05-06T01:29:04.000Z
Go Celtics!,@WrestlingFanPTY,,,2,,119,https://twitter.com/WrestlingFanPTY/status/1786960692991398241,https://twitter.com/WrestlingFanPTY,Petrino es el pelador más estúpido del mundo o qué?,4 may.,2024-05-05T03:26:43.000Z
David Batista,@DavidB1923,,,4,,228,https://twitter.com/DavidB1923/status/1787292632265171117,https://twitter.com/DavidB1923,Este país está en verga porque EL PANAMEÑO ES ESTÚPIDO!!!!! Panamá todo lo que viene te lo mereces!,5 may.,2024-05-06T01:25:44.000Z
Ariel Cajar,@ArielCajar,,,,,58,https://twitter.com/ArielCajar/status/1788193594437722355,https://twitter.com/ArielCajar,"Esto quizás me cueste la cuenta, pero Grok es nombre bien estúpido y solo superado por esa cosa de XÆŒƏ420 que debería ser considerada abuso infantil",10h,2024-05-08T13:05:50.000Z
Victor Daniel De Gracia,@ViktorDaniel04,,,,,6,https://twitter.com/ViktorDaniel04/status/1787273773151899695,https://twitter.com/ViktorDaniel04,"Un hombre que dijo claramente que si el gobierno se equivoca vuelve y manda esta de primero, y estan claro que cuando se tiren. Las calles le van a dar plomo! Sigan pueblo para estúpido",5 may.,2024-05-06T00:10:48.000Z
Rodrigo O.,@Rodrigo202090,,,,,9,https://twitter.com/Rodrigo202090/status/1785885778410660007,https://twitter.com/Rodrigo202090,@ChrisjamesD eres estúpido o estás en proceso ???,1 may.,2024-05-02T04:15:24.000Z
Arthur,@Arthur_50716,,,,,45,https://twitter.com/Arthur_50716/status/1787377421341085817,https://twitter.com/Arthur_50716,Ay q payaso  q Xuxa tiene q ver el matrimonio gay?? Ganó como presidente alguien que puede ser un dictador y tú de estúpido metiendo a los LGBT ? Payaso de verga,6 may.,2024-05-06T07:02:39.000Z
mateo,@mateoobetaa,,,6,1,175,https://twitter.com/mateoobetaa/status/1786049850351427969,https://twitter.com/mateoobetaa,en verdad se siente hasta feo decirlo pero quien siga votando PRD en estas elecciones es ESTÚPIDO,2 may.,2024-05-02T15:07:22.000Z
Chris,@Chrisvr26,,,1,,24,https://twitter.com/Chrisvr26/status/1787587863640510650,https://twitter.com/Chrisvr26,"Si votaste por el aliado de un delincuente, si eres un estúpido, no hay más.",6 may.,2024-05-06T20:58:53.000Z
el Jibarito,@LuisTbonee,,,,1,18,https://twitter.com/LuisTbonee/status/1785434590875734527,https://twitter.com/LuisTbonee,Tu pareces menso estupido hablando awebasoness,30 abr.,2024-04-30T22:22:32.000Z
