Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
MysyᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠMysy,@MYSY_FUS,,,,,27,https://twitter.com/MYSY_FUS/status/1787401227967353115,https://twitter.com/MYSY_FUS,"Los chismes que era pro LGBT.  Te lo aseguro los que decían que jamás iban a votar por él, todos me decían que era por eso. También Blandón. 
Panamá es un país así y es mayoría.",6 may.,2024-05-06T08:37:15.000Z
Alexander Ransom | World Citizen |,@locutorpanama,,,2,1,225,https://twitter.com/locutorpanama/status/1787589391902282004,https://twitter.com/locutorpanama,"Recordemos que ya se sabia que el discurso de odio NO LE FUNCONÓ a Marco Ameglio, a Poco Carreira, a Toto Alvarez y a otros. 

El punto siempre ha sido NO A LA DISCRMINACIÓN A NADIE, no solo LGBT, lo del matrimonio iguaitario, no es tema, eso ya esta en la CIDH y toca esperar.",6 may.,2024-05-06T21:04:57.000Z
James,@AJICHOMBO2014,"https://pbs.twimg.com/media/GMpqtT6WgAAYfnc?format=jpg&name=small, https://pbs.twimg.com/media/GMpqtT6WgAAYfnc?format=jpg&name=small",,,,19,https://twitter.com/AJICHOMBO2014/status/1787162365298885095,https://twitter.com/AJICHOMBO2014,Este tipo de propaganda con niños y los colores LGBT ES UN VERGÜENZA DEJEN A LOS NIÑOS POR FUERA DE SUS ABERRACIONES,5 may.,2024-05-05T16:48:06.000Z
Dan,@bulgin_daniel,,,,,70,https://twitter.com/bulgin_daniel/status/1787805915199975891,https://twitter.com/bulgin_daniel,La comunidad LGBT panameña heredó el racismo/clasismo de su equivalente estadounidense.,7 may.,2024-05-07T11:25:20.000Z
Moises Vargas,@MoisesVargas11,,,5,1,40,https://twitter.com/MoisesVargas11/status/1787859697195774062,https://twitter.com/MoisesVargas11,"Mulino y Martinelli tienen hijos LGBT+   Usted representa a la masa mal informada que vota por cualquier cosa, menos por el país.  Hasta la OneTwo apoya a Martinelli.   Quizás para las próximas elecciones  se documente más para que no la engañen como chiquilla.",7 may.,2024-05-07T14:59:03.000Z
Corina Rueda Borrero (ella/she),@CorinaRuedaB,,,3,1,133,https://twitter.com/CorinaRuedaB/status/1787896387520110733,https://twitter.com/CorinaRuedaB,"PAIS quedó desmovilizado cuando Melitón se volteó con Martin.

Por otro lado, el discurso de odio es diferente a un discurso anti-LGBT (desde mi óptica). El último dice ""estoy en contra de X"", el primero deshumaniza, insulta y degrada.

El discurso de odio no entra en Panamá.",7 may.,2024-05-07T17:24:50.000Z
Libertarios PTY,@libertariospty,,,2,1,49,https://twitter.com/libertariospty/status/1787683439262544029,https://twitter.com/libertariospty,"Nosotros no estamos en contra del altruismo, cada quien hace con su dinero lo que quiera.

Y respecto al ""rechazo de la comunidad LGBT""... Te equivocas a nosotros no nos importan con quién quieras vivir/acostarte o cómo vivir.",6 may.,2024-05-07T03:18:40.000Z
Monchi,@Spicymang0o,https://pbs.twimg.com/media/GNU1akaXQAA6I04?format=jpg&name=small,,,,24,https://twitter.com/Spicymang0o/status/1789417008116715610,https://twitter.com/Spicymang0o,"Regardless of your political opinion, whos idea was to put the flag on the street?

People could have fucked up any flag.

My theory is that the people who thought about it actually dgaf about the lgbt community and intentionally did it so they can cause drama",11 may.,2024-05-11T22:07:15.000Z
Corina Rueda Borrero (ella/she),@CorinaRuedaB,,,3,1,133,https://twitter.com/CorinaRuedaB/status/1787896387520110733,https://twitter.com/CorinaRuedaB,"PAIS quedó desmovilizado cuando Melitón se volteó con Martin.

Por otro lado, el discurso de odio es diferente a un discurso anti-LGBT (desde mi óptica). El último dice ""estoy en contra de X"", el primero deshumaniza, insulta y degrada.

El discurso de odio no entra en Panamá.",7 may.,2024-05-07T17:24:50.000Z
Libertarios PTY,@libertariospty,,,2,1,49,https://twitter.com/libertariospty/status/1787683439262544029,https://twitter.com/libertariospty,"Nosotros no estamos en contra del altruismo, cada quien hace con su dinero lo que quiera.

Y respecto al ""rechazo de la comunidad LGBT""... Te equivocas a nosotros no nos importan con quién quieras vivir/acostarte o cómo vivir.",6 may.,2024-05-07T03:18:40.000Z
Monchi,@Spicymang0o,"https://pbs.twimg.com/media/GNU1akaXQAA6I04?format=jpg&name=small, https://pbs.twimg.com/media/GNU1akaXQAA6I04?format=jpg&name=small",,,,24,https://twitter.com/Spicymang0o/status/1789417008116715610,https://twitter.com/Spicymang0o,"Regardless of your political opinion, whos idea was to put the flag on the street?

People could have fucked up any flag.

My theory is that the people who thought about it actually dgaf about the lgbt community and intentionally did it so they can cause drama",11 may.,2024-05-11T22:07:15.000Z
anggieGR,@GonzlezAngelica,,,2,,147,https://twitter.com/GonzlezAngelica/status/1788425574345498803,https://twitter.com/GonzlezAngelica,Culillo #LupilloRivera exagerando la nota con el hijo  pa! voy a ganar por ustedes. Todo por no soportar escuchar al bro de #maripilyrivera que la apoyan Huracán Latino y LGBT #LCDFL4,8 may.,2024-05-09T04:27:38.000Z
keviin,@1108Kento,,,1,,85,https://twitter.com/1108Kento/status/1788420084119085184,https://twitter.com/1108Kento,La señora vive con un trauma constante con las personas gays. Creo q tiene hijos ojalá x el bien de esos niños no sean lgbt xq la van a pasar muy mal con esa mamá,8 may.,2024-05-09T04:05:49.000Z
